year,region,value,seriesID,period,periodName
1985,6,8.5,LAURD860000000000003,05,May
1985,6,8.7,LAURD860000000000003,04,April
1985,6,9.2,LAURD860000000000003,03,March
1985,6,9.8,LAURD860000000000003,02,February
1985,6,9.8,LAURD860000000000003,01,January
1984,6,8.7,LAURD860000000000003,12,December
1984,6,8.6,LAURD860000000000003,11,November
1984,6,8.9,LAURD860000000000003,10,October
1984,6,9.2,LAURD860000000000003,09,September
1984,6,9.8,LAURD860000000000003,08,August
1984,6,10.0,LAURD860000000000003,07,July
1984,6,10.1,LAURD860000000000003,06,June
1984,6,9.3,LAURD860000000000003,05,May
1984,6,9.8,LAURD860000000000003,04,April
1984,6,10.3,LAURD860000000000003,03,March
1984,6,10.8,LAURD860000000000003,02,February
1984,6,11.1,LAURD860000000000003,01,January
1983,6,10.3,LAURD860000000000003,12,December
1983,6,10.5,LAURD860000000000003,11,November
1983,6,10.9,LAURD860000000000003,10,October
1983,6,11.4,LAURD860000000000003,09,September
1983,6,12.0,LAURD860000000000003,08,August
1983,6,12.1,LAURD860000000000003,07,July
1983,6,13.3,LAURD860000000000003,06,June
1983,6,12.2,LAURD860000000000003,05,May
1983,6,12.4,LAURD860000000000003,04,April
1983,6,13.1,LAURD860000000000003,03,March
1983,6,14.0,LAURD860000000000003,02,February
1983,6,14.0,LAURD860000000000003,01,January
1982,6,13.1,LAURD860000000000003,12,December
1982,6,12.7,LAURD860000000000003,11,November
1982,6,12.3,LAURD860000000000003,10,October
1982,6,12.0,LAURD860000000000003,09,September
1982,6,12.1,LAURD860000000000003,08,August
1982,6,12.2,LAURD860000000000003,07,July
1982,6,12.4,LAURD860000000000003,06,June
1982,6,11.2,LAURD860000000000003,05,May
1982,6,11.2,LAURD860000000000003,04,April
1982,6,11.4,LAURD860000000000003,03,March
1982,6,11.8,LAURD860000000000003,02,February
1982,6,11.3,LAURD860000000000003,01,January
1981,6,10.2,LAURD860000000000003,12,December
1981,6,9.9,LAURD860000000000003,11,November
1981,6,9.5,LAURD860000000000003,10,October
1981,6,9.1,LAURD860000000000003,09,September
1981,6,8.9,LAURD860000000000003,08,August
1981,6,8.8,LAURD860000000000003,07,July
1981,6,9.6,LAURD860000000000003,06,June
1981,6,8.5,LAURD860000000000003,05,May
1981,6,8.1,LAURD860000000000003,04,April
1981,6,8.9,LAURD860000000000003,03,March
1981,6,9.5,LAURD860000000000003,02,February
1981,6,9.5,LAURD860000000000003,01,January
1980,6,8.1,LAURD860000000000003,12,December
1980,6,8.4,LAURD860000000000003,11,November
1980,6,8.4,LAURD860000000000003,10,October
1980,6,8.2,LAURD860000000000003,09,September
1980,6,8.7,LAURD860000000000003,08,August
1980,6,8.7,LAURD860000000000003,07,July
1980,6,8.9,LAURD860000000000003,06,June
1980,6,7.6,LAURD860000000000003,05,May
1980,6,6.9,LAURD860000000000003,04,April
1980,6,6.9,LAURD860000000000003,03,March
1980,6,7.2,LAURD860000000000003,02,February
1980,6,7.1,LAURD860000000000003,01,January
1979,6,5.8,LAURD860000000000003,12,December
1979,6,5.9,LAURD860000000000003,11,November
1979,6,5.9,LAURD860000000000003,10,October
1979,6,6.0,LAURD860000000000003,09,September
1979,6,6.5,LAURD860000000000003,08,August
1979,6,6.3,LAURD860000000000003,07,July
1979,6,7.0,LAURD860000000000003,06,June
1979,6,5.5,LAURD860000000000003,05,May
1979,6,5.6,LAURD860000000000003,04,April
1979,6,5.9,LAURD860000000000003,03,March
1979,6,6.4,LAURD860000000000003,02,February
1979,6,6.3,LAURD860000000000003,01,January
1978,6,5.7,LAURD860000000000003,12,December
1978,6,5.5,LAURD860000000000003,11,November
1978,6,5.5,LAURD860000000000003,10,October
1978,6,6.0,LAURD860000000000003,09,September
1978,6,6.1,LAURD860000000000003,08,August
1978,6,6.5,LAURD860000000000003,07,July
1978,6,6.6,LAURD860000000000003,06,June
1978,6,5.2,LAURD860000000000003,05,May
1978,6,5.4,LAURD860000000000003,04,April
1978,6,6.1,LAURD860000000000003,03,March
1978,6,6.4,LAURD860000000000003,02,February
1978,6,6.6,LAURD860000000000003,01,January
1977,6,5.5,LAURD860000000000003,12,December
1977,6,5.8,LAURD860000000000003,11,November
1977,6,5.6,LAURD860000000000003,10,October
1977,6,5.9,LAURD860000000000003,09,September
1977,6,6.6,LAURD860000000000003,08,August
1977,6,6.5,LAURD860000000000003,07,July
1977,6,7.4,LAURD860000000000003,06,June
1977,6,5.7,LAURD860000000000003,05,May
1977,6,6.1,LAURD860000000000003,04,April
1977,6,6.9,LAURD860000000000003,03,March
1977,6,7.5,LAURD860000000000003,02,February
1977,6,6.7,LAURD860000000000003,01,January
1976,6,5.8,LAURD860000000000003,12,December
1976,6,6.1,LAURD860000000000003,11,November
1976,6,5.8,LAURD860000000000003,10,October
1976,6,6.0,LAURD860000000000003,09,September
1976,6,6.3,LAURD860000000000003,08,August
1976,6,6.5,LAURD860000000000003,07,July
1976,6,7.0,LAURD860000000000003,06,June
1976,6,5.0,LAURD860000000000003,05,May
1976,6,5.4,LAURD860000000000003,04,April
1976,6,6.1,LAURD860000000000003,03,March
1976,6,7.1,LAURD860000000000003,02,February
1976,6,7.2,LAURD860000000000003,01,January
1995,1,4.6,LAURD810000000000003,12,December
1995,1,4.7,LAURD810000000000003,11,November
1995,1,4.6,LAURD810000000000003,10,October
1995,1,5.0,LAURD810000000000003,09,September
1995,1,5.1,LAURD810000000000003,08,August
1995,1,5.4,LAURD810000000000003,07,July
1995,1,5.4,LAURD810000000000003,06,June
1995,1,5.2,LAURD810000000000003,05,May
1995,1,5.4,LAURD810000000000003,04,April
1995,1,5.8,LAURD810000000000003,03,March
1995,1,6.1,LAURD810000000000003,02,February
1995,1,6.4,LAURD810000000000003,01,January
1994,1,5.2,LAURD810000000000003,12,December
1994,1,5.3,LAURD810000000000003,11,November
1994,1,5.2,LAURD810000000000003,10,October
1994,1,5.5,LAURD810000000000003,09,September
1994,1,5.6,LAURD810000000000003,08,August
1994,1,5.9,LAURD810000000000003,07,July
1994,1,5.9,LAURD810000000000003,06,June
1994,1,5.7,LAURD810000000000003,05,May
1994,1,6.0,LAURD810000000000003,04,April
1994,1,6.5,LAURD810000000000003,03,March
1994,1,6.8,LAURD810000000000003,02,February
1994,1,7.1,LAURD810000000000003,01,January
1993,1,5.9,LAURD810000000000003,12,December
1993,1,6.0,LAURD810000000000003,11,November
1993,1,5.9,LAURD810000000000003,10,October
1993,1,6.3,LAURD810000000000003,09,September
1993,1,6.3,LAURD810000000000003,08,August
1993,1,6.7,LAURD810000000000003,07,July
1993,1,6.9,LAURD810000000000003,06,June
1993,1,6.8,LAURD810000000000003,05,May
1993,1,7.0,LAURD810000000000003,04,April
1993,1,7.6,LAURD810000000000003,03,March
1993,1,8.1,LAURD810000000000003,02,February
1993,1,8.4,LAURD810000000000003,01,January
1992,1,7.3,LAURD810000000000003,12,December
1992,1,7.4,LAURD810000000000003,11,November
1992,1,7.2,LAURD810000000000003,10,October
1992,1,7.7,LAURD810000000000003,09,September
1992,1,7.7,LAURD810000000000003,08,August
1992,1,8.0,LAURD810000000000003,07,July
1992,1,8.1,LAURD810000000000003,06,June
1992,1,7.9,LAURD810000000000003,05,May
1992,1,7.9,LAURD810000000000003,04,April
1992,1,8.5,LAURD810000000000003,03,March
1992,1,8.8,LAURD810000000000003,02,February
1992,1,8.9,LAURD810000000000003,01,January
1991,1,7.7,LAURD810000000000003,12,December
1991,1,7.6,LAURD810000000000003,11,November
1991,1,7.4,LAURD810000000000003,10,October
1991,1,7.7,LAURD810000000000003,09,September
1991,1,7.7,LAURD810000000000003,08,August
1991,1,7.9,LAURD810000000000003,07,July
1991,1,7.9,LAURD810000000000003,06,June
1991,1,7.7,LAURD810000000000003,05,May
1991,1,7.6,LAURD810000000000003,04,April
1991,1,8.0,LAURD810000000000003,03,March
1991,1,8.1,LAURD810000000000003,02,February
1991,1,7.9,LAURD810000000000003,01,January
1990,1,6.5,LAURD810000000000003,12,December
1990,1,6.3,LAURD810000000000003,11,November
1990,1,5.8,LAURD810000000000003,10,October
1990,1,6.0,LAURD810000000000003,09,September
1990,1,5.8,LAURD810000000000003,08,August
1990,1,5.8,LAURD810000000000003,07,July
1990,1,5.6,LAURD810000000000003,06,June
1990,1,5.4,LAURD810000000000003,05,May
1990,1,5.4,LAURD810000000000003,04,April
1990,1,5.6,LAURD810000000000003,03,March
1990,1,5.7,LAURD810000000000003,02,February
1990,1,5.6,LAURD810000000000003,01,January
1989,1,4.4,LAURD810000000000003,12,December
1989,1,4.3,LAURD810000000000003,11,November
1989,1,4.0,LAURD810000000000003,10,October
1989,1,4.1,LAURD810000000000003,09,September
1989,1,3.9,LAURD810000000000003,08,August
1989,1,4.1,LAURD810000000000003,07,July
1989,1,4.0,LAURD810000000000003,06,June
1989,1,3.5,LAURD810000000000003,05,May
1989,1,3.5,LAURD810000000000003,04,April
1989,1,3.7,LAURD810000000000003,03,March
1989,1,3.9,LAURD810000000000003,02,February
1989,1,4.1,LAURD810000000000003,01,January
1988,1,2.9,LAURD810000000000003,12,December
1988,1,2.9,LAURD810000000000003,11,November
1988,1,2.7,LAURD810000000000003,10,October
1988,1,3.0,LAURD810000000000003,09,September
1988,1,3.0,LAURD810000000000003,08,August
1988,1,3.2,LAURD810000000000003,07,July
1988,1,3.2,LAURD810000000000003,06,June
1988,1,2.9,LAURD810000000000003,05,May
1988,1,2.9,LAURD810000000000003,04,April
1988,1,3.4,LAURD810000000000003,03,March
1988,1,3.6,LAURD810000000000003,02,February
1988,1,3.8,LAURD810000000000003,01,January
1987,1,2.7,LAURD810000000000003,12,December
1987,1,2.8,LAURD810000000000003,11,November
1987,1,2.7,LAURD810000000000003,10,October
1987,1,3.0,LAURD810000000000003,09,September
1987,1,3.0,LAURD810000000000003,08,August
1987,1,3.3,LAURD810000000000003,07,July
1987,1,3.4,LAURD810000000000003,06,June
1987,1,3.2,LAURD810000000000003,05,May
1987,1,3.4,LAURD810000000000003,04,April
1987,1,4.0,LAURD810000000000003,03,March
1987,1,4.2,LAURD810000000000003,02,February
1987,1,4.4,LAURD810000000000003,01,January
1986,1,3.3,LAURD810000000000003,12,December
1986,1,3.5,LAURD810000000000003,11,November
1986,1,3.4,LAURD810000000000003,10,October
1986,1,3.7,LAURD810000000000003,09,September
1986,1,3.7,LAURD810000000000003,08,August
1986,1,4.0,LAURD810000000000003,07,July
1986,1,4.1,LAURD810000000000003,06,June
1986,1,3.9,LAURD810000000000003,05,May
1986,1,3.9,LAURD810000000000003,04,April
1986,1,4.4,LAURD810000000000003,03,March
1986,1,4.6,LAURD810000000000003,02,February
1986,1,4.7,LAURD810000000000003,01,January
1985,1,3.7,LAURD810000000000003,12,December
1985,1,3.7,LAURD810000000000003,11,November
1985,1,3.7,LAURD810000000000003,10,October
1985,1,4.0,LAURD810000000000003,09,September
1985,1,4.0,LAURD810000000000003,08,August
1985,1,4.5,LAURD810000000000003,07,July
1985,1,4.5,LAURD810000000000003,06,June
1985,1,4.3,LAURD810000000000003,05,May
1985,1,4.4,LAURD810000000000003,04,April
1985,1,4.9,LAURD810000000000003,03,March
1985,1,5.2,LAURD810000000000003,02,February
1985,1,5.4,LAURD810000000000003,01,January
1984,1,4.2,LAURD810000000000003,12,December
1984,1,4.1,LAURD810000000000003,11,November
1984,1,4.0,LAURD810000000000003,10,October
1984,1,4.4,LAURD810000000000003,09,September
1984,1,4.5,LAURD810000000000003,08,August
1984,1,4.8,LAURD810000000000003,07,July
1984,1,4.8,LAURD810000000000003,06,June
1984,1,4.7,LAURD810000000000003,05,May
1984,1,5.1,LAURD810000000000003,04,April
1984,1,5.7,LAURD810000000000003,03,March
1984,1,6.1,LAURD810000000000003,02,February
1984,1,6.4,LAURD810000000000003,01,January
1983,1,5.4,LAURD810000000000003,12,December
1983,1,5.5,LAURD810000000000003,11,November
1983,1,5.5,LAURD810000000000003,10,October
1983,1,6.0,LAURD810000000000003,09,September
1983,1,6.1,LAURD810000000000003,08,August
1983,1,6.5,LAURD810000000000003,07,July
1983,1,7.0,LAURD810000000000003,06,June
1983,1,6.8,LAURD810000000000003,05,May
1983,1,7.1,LAURD810000000000003,04,April
1983,1,7.8,LAURD810000000000003,03,March
1983,1,8.2,LAURD810000000000003,02,February
1983,1,8.5,LAURD810000000000003,01,January
1982,1,7.4,LAURD810000000000003,12,December
1982,1,7.4,LAURD810000000000003,11,November
1982,1,7.1,LAURD810000000000003,10,October
1982,1,7.4,LAURD810000000000003,09,September
1982,1,7.3,LAURD810000000000003,08,August
1982,1,7.7,LAURD810000000000003,07,July
1982,1,7.8,LAURD810000000000003,06,June
1982,1,7.4,LAURD810000000000003,05,May
1982,1,7.5,LAURD810000000000003,04,April
1982,1,7.9,LAURD810000000000003,03,March
1982,1,8.1,LAURD810000000000003,02,February
1982,1,8.1,LAURD810000000000003,01,January
1981,1,6.8,LAURD810000000000003,12,December
1981,1,6.6,LAURD810000000000003,11,November
1981,1,6.2,LAURD810000000000003,10,October
1981,1,6.4,LAURD810000000000003,09,September
1981,1,6.2,LAURD810000000000003,08,August
1981,1,6.4,LAURD810000000000003,07,July
1981,1,6.5,LAURD810000000000003,06,June
1981,1,6.0,LAURD810000000000003,05,May
1981,1,6.0,LAURD810000000000003,04,April
1981,1,6.5,LAURD810000000000003,03,March
1981,1,6.8,LAURD810000000000003,02,February
1981,1,6.9,LAURD810000000000003,01,January
1980,1,5.6,LAURD810000000000003,12,December
1980,1,5.7,LAURD810000000000003,11,November
1980,1,5.6,LAURD810000000000003,10,October
1980,1,5.9,LAURD810000000000003,09,September
1980,1,6.0,LAURD810000000000003,08,August
1980,1,6.3,LAURD810000000000003,07,July
1980,1,6.2,LAURD810000000000003,06,June
1980,1,5.7,LAURD810000000000003,05,May
1980,1,5.6,LAURD810000000000003,04,April
1980,1,5.9,LAURD810000000000003,03,March
1980,1,6.1,LAURD810000000000003,02,February
1980,1,6.3,LAURD810000000000003,01,January
1979,1,4.9,LAURD810000000000003,12,December
1979,1,4.9,LAURD810000000000003,11,November
1979,1,4.8,LAURD810000000000003,10,October
1979,1,5.1,LAURD810000000000003,09,September
1979,1,5.1,LAURD810000000000003,08,August
1979,1,5.3,LAURD810000000000003,07,July
1979,1,5.4,LAURD810000000000003,06,June
1979,1,5.1,LAURD810000000000003,05,May
1979,1,5.4,LAURD810000000000003,04,April
1979,1,6.0,LAURD810000000000003,03,March
1979,1,6.3,LAURD810000000000003,02,February
1979,1,6.5,LAURD810000000000003,01,January
1978,1,5.3,LAURD810000000000003,12,December
1978,1,5.2,LAURD810000000000003,11,November
1978,1,4.9,LAURD810000000000003,10,October
1978,1,5.5,LAURD810000000000003,09,September
1978,1,5.4,LAURD810000000000003,08,August
1978,1,5.8,LAURD810000000000003,07,July
1978,1,5.8,LAURD810000000000003,06,June
1978,1,5.4,LAURD810000000000003,05,May
1978,1,5.7,LAURD810000000000003,04,April
1978,1,6.5,LAURD810000000000003,03,March
1978,1,6.9,LAURD810000000000003,02,February
1978,1,7.2,LAURD810000000000003,01,January
1977,1,6.0,LAURD810000000000003,12,December
1977,1,6.4,LAURD810000000000003,11,November
1977,1,6.3,LAURD810000000000003,10,October
1977,1,6.9,LAURD810000000000003,09,September
1977,1,7.0,LAURD810000000000003,08,August
1977,1,7.3,LAURD810000000000003,07,July
1977,1,7.6,LAURD810000000000003,06,June
1977,1,7.2,LAURD810000000000003,05,May
1977,1,7.6,LAURD810000000000003,04,April
1977,1,8.6,LAURD810000000000003,03,March
1977,1,9.1,LAURD810000000000003,02,February
1977,1,9.2,LAURD810000000000003,01,January
1976,1,8.0,LAURD810000000000003,12,December
1976,1,8.2,LAURD810000000000003,11,November
1976,1,8.0,LAURD810000000000003,10,October
1976,1,8.5,LAURD810000000000003,09,September
1976,1,8.6,LAURD810000000000003,08,August
1976,1,9.0,LAURD810000000000003,07,July
1976,1,9.2,LAURD810000000000003,06,June
1976,1,8.8,LAURD810000000000003,05,May
1976,1,9.3,LAURD810000000000003,04,April
1976,1,10.1,LAURD810000000000003,03,March
1976,1,10.6,LAURD810000000000003,02,February
1976,1,10.9,LAURD810000000000003,01,January
1995,5,4.8,LAURD850000000000003,12,December
1995,5,5.0,LAURD850000000000003,11,November
1995,5,5.0,LAURD850000000000003,10,October
1995,5,5.2,LAURD850000000000003,09,September
1995,5,5.3,LAURD850000000000003,08,August
1995,5,5.5,LAURD850000000000003,07,July
1995,5,5.4,LAURD850000000000003,06,June
1995,5,5.0,LAURD850000000000003,05,May
1995,5,4.9,LAURD850000000000003,04,April
1995,5,4.8,LAURD850000000000003,03,March
1995,5,5.0,LAURD850000000000003,02,February
1995,5,5.4,LAURD850000000000003,01,January
1994,5,4.6,LAURD850000000000003,12,December
1994,5,4.9,LAURD850000000000003,11,November
1994,5,5.1,LAURD850000000000003,10,October
1994,5,5.4,LAURD850000000000003,09,September
1994,5,5.6,LAURD850000000000003,08,August
1994,5,5.8,LAURD850000000000003,07,July
1994,5,5.9,LAURD850000000000003,06,June
1994,5,5.5,LAURD850000000000003,05,May
1994,5,5.7,LAURD850000000000003,04,April
1994,5,6.1,LAURD850000000000003,03,March
1994,5,6.4,LAURD850000000000003,02,February
1994,5,6.6,LAURD850000000000003,01,January
1993,5,5.6,LAURD850000000000003,12,December
1993,5,5.7,LAURD850000000000003,11,November
1993,5,6.0,LAURD850000000000003,10,October
1993,5,6.1,LAURD850000000000003,09,September
1993,5,6.3,LAURD850000000000003,08,August
1993,5,6.6,LAURD850000000000003,07,July
1993,5,6.8,LAURD850000000000003,06,June
1993,5,6.3,LAURD850000000000003,05,May
1993,5,6.3,LAURD850000000000003,04,April
1993,5,6.6,LAURD850000000000003,03,March
1993,5,7.0,LAURD850000000000003,02,February
1993,5,7.2,LAURD850000000000003,01,January
1992,5,6.5,LAURD850000000000003,12,December
1992,5,6.7,LAURD850000000000003,11,November
1992,5,6.7,LAURD850000000000003,10,October
1992,5,7.1,LAURD850000000000003,09,September
1992,5,7.2,LAURD850000000000003,08,August
1992,5,7.4,LAURD850000000000003,07,July
1992,5,7.7,LAURD850000000000003,06,June
1992,5,7.1,LAURD850000000000003,05,May
1992,5,6.9,LAURD850000000000003,04,April
1992,5,7.4,LAURD850000000000003,03,March
1992,5,7.9,LAURD850000000000003,02,February
1992,5,7.5,LAURD850000000000003,01,January
1991,5,6.6,LAURD850000000000003,12,December
1991,5,6.4,LAURD850000000000003,11,November
1991,5,6.3,LAURD850000000000003,10,October
1991,5,6.4,LAURD850000000000003,09,September
1991,5,6.5,LAURD850000000000003,08,August
1991,5,6.6,LAURD850000000000003,07,July
1991,5,6.8,LAURD850000000000003,06,June
1991,5,6.4,LAURD850000000000003,05,May
1991,5,6.0,LAURD850000000000003,04,April
1991,5,6.5,LAURD850000000000003,03,March
1991,5,6.8,LAURD850000000000003,02,February
1991,5,6.6,LAURD850000000000003,01,January
1990,5,5.8,LAURD850000000000003,12,December
1990,5,5.8,LAURD850000000000003,11,November
1990,5,5.4,LAURD850000000000003,10,October
1990,5,5.5,LAURD850000000000003,09,September
1990,5,5.4,LAURD850000000000003,08,August
1990,5,5.4,LAURD850000000000003,07,July
1990,5,5.2,LAURD850000000000003,06,June
1990,5,4.8,LAURD850000000000003,05,May
1990,5,4.7,LAURD850000000000003,04,April
1990,5,4.6,LAURD850000000000003,03,March
1990,5,5.0,LAURD850000000000003,02,February
1990,5,5.2,LAURD850000000000003,01,January
1989,5,4.5,LAURD850000000000003,12,December
1989,5,4.7,LAURD850000000000003,11,November
1989,5,4.7,LAURD850000000000003,10,October
1989,5,4.8,LAURD850000000000003,09,September
1989,5,4.8,LAURD850000000000003,08,August
1989,5,5.0,LAURD850000000000003,07,July
1989,5,5.2,LAURD850000000000003,06,June
1989,5,4.6,LAURD850000000000003,05,May
1989,5,4.5,LAURD850000000000003,04,April
1989,5,4.5,LAURD850000000000003,03,March
1989,5,4.9,LAURD850000000000003,02,February
1989,5,5.1,LAURD850000000000003,01,January
1988,5,4.4,LAURD850000000000003,12,December
1988,5,4.6,LAURD850000000000003,11,November
1988,5,4.6,LAURD850000000000003,10,October
1988,5,4.8,LAURD850000000000003,09,September
1988,5,4.8,LAURD850000000000003,08,August
1988,5,4.9,LAURD850000000000003,07,July
1988,5,4.9,LAURD850000000000003,06,June
1988,5,4.8,LAURD850000000000003,05,May
1988,5,4.5,LAURD850000000000003,04,April
1988,5,4.8,LAURD850000000000003,03,March
1988,5,5.2,LAURD850000000000003,02,February
1988,5,5.4,LAURD850000000000003,01,January
1987,5,4.6,LAURD850000000000003,12,December
1987,5,4.8,LAURD850000000000003,11,November
1987,5,5.0,LAURD850000000000003,10,October
1987,5,5.0,LAURD850000000000003,09,September
1987,5,5.0,LAURD850000000000003,08,August
1987,5,5.1,LAURD850000000000003,07,July
1987,5,5.3,LAURD850000000000003,06,June
1987,5,5.0,LAURD850000000000003,05,May
1987,5,5.0,LAURD850000000000003,04,April
1987,5,5.5,LAURD850000000000003,03,March
1987,5,5.8,LAURD850000000000003,02,February
1987,5,5.9,LAURD850000000000003,01,January
1986,5,5.1,LAURD850000000000003,12,December
1986,5,5.7,LAURD850000000000003,11,November
1986,5,5.7,LAURD850000000000003,10,October
1986,5,5.8,LAURD850000000000003,09,September
1986,5,5.6,LAURD850000000000003,08,August
1986,5,5.9,LAURD850000000000003,07,July
1986,5,6.2,LAURD850000000000003,06,June
1986,5,5.7,LAURD850000000000003,05,May
1986,5,5.5,LAURD850000000000003,04,April
1986,5,5.8,LAURD850000000000003,03,March
1986,5,6.1,LAURD850000000000003,02,February
1986,5,5.8,LAURD850000000000003,01,January
1985,5,5.4,LAURD850000000000003,12,December
1985,5,5.5,LAURD850000000000003,11,November
1985,5,5.7,LAURD850000000000003,10,October
1985,5,6.0,LAURD850000000000003,09,September
1985,5,6.1,LAURD850000000000003,08,August
1985,5,6.6,LAURD850000000000003,07,July
1985,5,6.7,LAURD850000000000003,06,June
1985,5,6.0,LAURD850000000000003,05,May
1985,5,5.9,LAURD850000000000003,04,April
1985,5,6.1,LAURD850000000000003,03,March
1985,5,6.6,LAURD850000000000003,02,February
1985,5,6.8,LAURD850000000000003,01,January
1984,5,6.1,LAURD850000000000003,12,December
1984,5,6.1,LAURD850000000000003,11,November
1984,5,6.4,LAURD850000000000003,10,October
1984,5,6.4,LAURD850000000000003,09,September
1984,5,6.5,LAURD850000000000003,08,August
1984,5,6.7,LAURD850000000000003,07,July
1984,5,6.6,LAURD850000000000003,06,June
1984,5,6.2,LAURD850000000000003,05,May
1984,5,6.2,LAURD850000000000003,04,April
1984,5,6.5,LAURD850000000000003,03,March
1984,5,7.0,LAURD850000000000003,02,February
1984,5,7.4,LAURD850000000000003,01,January
1983,5,6.9,LAURD850000000000003,12,December
1983,5,7.2,LAURD850000000000003,11,November
1983,5,7.6,LAURD850000000000003,10,October
1983,5,8.0,LAURD850000000000003,09,September
1983,5,8.2,LAURD850000000000003,08,August
1983,5,8.4,LAURD850000000000003,07,July
1983,5,9.2,LAURD850000000000003,06,June
1983,5,8.6,LAURD850000000000003,05,May
1983,5,8.7,LAURD850000000000003,04,April
1983,5,9.4,LAURD850000000000003,03,March
1983,5,9.9,LAURD850000000000003,02,February
1983,5,10.1,LAURD850000000000003,01,January
1982,5,9.4,LAURD850000000000003,12,December
1982,5,9.4,LAURD850000000000003,11,November
1982,5,9.1,LAURD850000000000003,10,October
1982,5,8.9,LAURD850000000000003,09,September
1982,5,8.7,LAURD850000000000003,08,August
1982,5,8.9,LAURD850000000000003,07,July
1982,5,9.0,LAURD850000000000003,06,June
1982,5,8.3,LAURD850000000000003,05,May
1982,5,8.2,LAURD850000000000003,04,April
1982,5,8.4,LAURD850000000000003,03,March
1982,5,8.6,LAURD850000000000003,02,February
1982,5,8.5,LAURD850000000000003,01,January
1981,5,7.7,LAURD850000000000003,12,December
1981,5,7.6,LAURD850000000000003,11,November
1981,5,7.3,LAURD850000000000003,10,October
1981,5,6.8,LAURD850000000000003,09,September
1981,5,6.5,LAURD850000000000003,08,August
1981,5,6.6,LAURD850000000000003,07,July
1981,5,7.2,LAURD850000000000003,06,June
1981,5,6.5,LAURD850000000000003,05,May
1981,5,6.1,LAURD850000000000003,04,April
1981,5,6.7,LAURD850000000000003,03,March
1981,5,7.0,LAURD850000000000003,02,February
1981,5,7.1,LAURD850000000000003,01,January
1980,5,5.9,LAURD850000000000003,12,December
1980,5,6.3,LAURD850000000000003,11,November
1980,5,6.5,LAURD850000000000003,10,October
1980,5,6.6,LAURD850000000000003,09,September
1980,5,6.9,LAURD850000000000003,08,August
1980,5,7.2,LAURD850000000000003,07,July
1980,5,7.2,LAURD850000000000003,06,June
1980,5,6.3,LAURD850000000000003,05,May
1980,5,5.8,LAURD850000000000003,04,April
1980,5,5.6,LAURD850000000000003,03,March
1980,5,5.8,LAURD850000000000003,02,February
1980,5,6.0,LAURD850000000000003,01,January
1979,5,5.0,LAURD850000000000003,12,December
1979,5,5.1,LAURD850000000000003,11,November
1979,5,5.4,LAURD850000000000003,10,October
1979,5,5.3,LAURD850000000000003,09,September
1979,5,5.5,LAURD850000000000003,08,August
1979,5,5.5,LAURD850000000000003,07,July
1979,5,5.8,LAURD850000000000003,06,June
1979,5,4.9,LAURD850000000000003,05,May
1979,5,5.1,LAURD850000000000003,04,April
1979,5,5.6,LAURD850000000000003,03,March
1979,5,6.0,LAURD850000000000003,02,February
1979,5,6.1,LAURD850000000000003,01,January
1978,5,5.4,LAURD850000000000003,12,December
1978,5,5.5,LAURD850000000000003,11,November
1978,5,5.4,LAURD850000000000003,10,October
1978,5,5.8,LAURD850000000000003,09,September
1978,5,5.7,LAURD850000000000003,08,August
1978,5,6.2,LAURD850000000000003,07,July
1978,5,6.1,LAURD850000000000003,06,June
1978,5,5.2,LAURD850000000000003,05,May
1978,5,5.2,LAURD850000000000003,04,April
1978,5,5.9,LAURD850000000000003,03,March
1978,5,6.2,LAURD850000000000003,02,February
1978,5,6.5,LAURD850000000000003,01,January
1977,5,5.7,LAURD850000000000003,12,December
1977,5,6.5,LAURD850000000000003,11,November
1977,5,6.3,LAURD850000000000003,10,October
1977,5,6.6,LAURD850000000000003,09,September
1977,5,6.6,LAURD850000000000003,08,August
1977,5,6.8,LAURD850000000000003,07,July
1977,5,7.5,LAURD850000000000003,06,June
1977,5,6.1,LAURD850000000000003,05,May
1977,5,6.4,LAURD850000000000003,04,April
1977,5,7.4,LAURD850000000000003,03,March
1977,5,8.1,LAURD850000000000003,02,February
1977,5,8.0,LAURD850000000000003,01,January
1976,5,7.1,LAURD850000000000003,12,December
1976,5,7.4,LAURD850000000000003,11,November
1976,5,7.1,LAURD850000000000003,10,October
1976,5,7.3,LAURD850000000000003,09,September
1976,5,7.3,LAURD850000000000003,08,August
1976,5,7.5,LAURD850000000000003,07,July
1976,5,7.7,LAURD850000000000003,06,June
1976,5,6.5,LAURD850000000000003,05,May
1976,5,6.9,LAURD850000000000003,04,April
1976,5,7.6,LAURD850000000000003,03,March
1976,5,8.3,LAURD850000000000003,02,February
1976,5,8.6,LAURD850000000000003,01,January
1995,9,7.0,LAURD890000000000003,12,December
1995,9,7.3,LAURD890000000000003,11,November
1995,9,6.9,LAURD890000000000003,10,October
1995,9,7.1,LAURD890000000000003,09,September
1995,9,7.3,LAURD890000000000003,08,August
1995,9,7.6,LAURD890000000000003,07,July
1995,9,7.3,LAURD890000000000003,06,June
1995,9,7.1,LAURD890000000000003,05,May
1995,9,7.5,LAURD890000000000003,04,April
1995,9,7.5,LAURD890000000000003,03,March
1995,9,7.7,LAURD890000000000003,02,February
1995,9,8.0,LAURD890000000000003,01,January
1994,9,6.9,LAURD890000000000003,12,December
1994,9,7.2,LAURD890000000000003,11,November
